Easting,Northing
470064,4866935
470079,4866957
470090,4866972
470093,4866978
470106,4866995
470110,4867001
470119,4867015
470133,4867037
470136,4867041
470157,4867070
470172,4867095
470180,4867104
470198,4867132
470211,4867153
470217,4867163
470235,4867188
470258,4867221
470261,4867225
470281,4867254
470299,4867282
470300,4867284
470305,4867291
470305,4867292
470310,4867303
470321,4867319
470340,4867345
470342,4867348
470361,4867374
470369,4867386
470381,4867406
470387,4867414
470402,4867435
470404,4867438
470417,4867460
470424,4867468
470438,4867490
470443,4867499
470458,4867523
470464,4867532
470474,4867548
470487,4867571
470489,4867574
470504,4867597
470522,4867626
470525,4867630
470533,4867646
470539,4867658
470541,4867662
470544,4867666
470548,4867674
470554,4867687
470572,4867721
470586,4867747
470588,4867751
470595,4867763
470599,4867771
470603,4867778
470613,4867799
470615,4867802
470620,4867813
470625,4867822
470631,4867830
470639,4867843
470651,4867865
470653,4867870
470662,4867885
470669,4867898
470672,4867902
470682,4867919
470689,4867931
470695,4867945
470704,4867963
470707,4867967
470709,4867971
470719,4867992
470722,4867996
470741,4868036
470756,4868056
470772,4868075
470799,4868100
470805,4868105
470815,4868114
470822,4868122
470835,4868133
470838,4868136
470852,4868150
470866,4868168
470869,4868170
470880,4868188
470893,4868208
470895,4868211
470903,4868225
470911,4868247
470919,4868270
470921,4868277
470929,4868294
470932,4868300
470941,4868315
470942,4868317
470956,4868331
470958,4868333
470973,4868349
470989,4868364
470998,4868370
471016,4868381
471019,4868383
471039,4868393
471042,4868394
471067,4868405
471070,4868407
471087,4868414
471100,4868419
471106,4868422
471123,4868429
471134,4868434
471151,4868441
471175,4868452
471181,4868455
471211,4868469
471213,4868470
471234,4868480
471254,4868493
471261,4868497
471280,4868515
471297,4868527
471302,4868528
471312,4868531
471325,4868532
471329,4868531
471333,4868529
471344,4868522
471347,4868518
471374,4868487
471410,4868463
471446,4868448
471490,4868429
471524,4868420
471531,4868420
471562,4868422
471574,4868425
471607,4868443
471617,4868451
471626,4868460
471633,4868471
471649,4868504
471658,4868526
471668,4868549
471671,4868557
471681,4868581
471691,4868604
471696,4868612
471723,4868647
471737,4868658
471763,4868673
471769,4868676
471778,4868678
471797,4868681
471807,4868681
471848,4868678
471855,4868675
471882,4868662
471892,4868657
471910,4868645
471926,4868636
471936,4868634
471946,4868632
471966,4868635
471983,4868643
471993,4868651
471999,4868659
472007,4868676
472014,4868700
472019,4868721
472024,4868746
472029,4868757
472036,4868766
472057,4868780
472081,4868782
472093,4868779
472104,4868773
472113,4868765
472122,4868756
472129,4868747
472138,4868736
472147,4868728
472157,4868721
472168,4868714
472199,4868693
472220,4868681
472231,4868676
472242,4868672
472250,4868669
472263,4868666
472289,4868668
472310,4868674
472321,4868679
472334,4868688
472353,4868703
472371,4868719
472394,4868735
472404,4868740
472415,4868746
472442,4868756
472454,4868760
472467,4868763
472489,4868769
472517,4868773
472552,4868773
472578,4868773
472601,4868774
472613,4868777
472627,4868782
472657,4868799
472692,4868821
472712,4868831
472738,4868843
472749,4868849
472758,4868852
472798,4868864
472811,4868867
472821,4868868
472847,4868871
472875,4868873
472885,4868872
472898,4868871
472926,4868868
472948,4868867
472959,4868867
472973,4868869
472994,4868876
473004,4868882
473011,4868886
473022,4868895
473040,4868913
473049,4868922
473071,4868932
473095,4868934
473107,4868932
473115,4868929
473125,4868924
473134,4868916
473144,4868904
473148,4868892
473151,4868882
473153,4868869
473156,4868853
473157,4868843
473162,4868815
473166,4868787
473173,4868748
473175,4868735
473180,4868720
473192,4868702
473212,4868684
473223,4868678
473235,4868673
473262,4868668
473289,4868671
473304,4868674
473318,4868678
473346,4868687
473373,4868696
473385,4868700
473399,4868705
473430,4868714
473445,4868717
473455,4868720
473468,4868724
473483,4868729
473494,4868734
473506,4868741
473516,4868749
473525,4868756
473538,4868767
473548,4868776
473567,4868793
473595,4868808
473609,4868812
473620,4868814
473634,4868817
473648,4868819
473662,4868820
473679,4868823
473692,4868825
473703,4868827
473731,4868833
473746,4868837
473759,4868843
473780,4868855
473793,4868864
473804,4868873
473821,4868891
473839,4868916
473852,4868937
473867,4868962
473881,4868987
473889,4868997
473897,4869008
473907,4869018
473921,4869027
473933,4869033
473946,4869037
473968,4869045
473980,4869051
473993,4869059
474011,4869072
474019,4869080
474027,4869091
474032,4869101
474036,4869109
474039,4869120
474040,4869131
474039,4869157
474036,4869183
474033,4869211
474031,4869224
474029,4869237
474027,4869250
474023,4869275
474020,4869290
474018,4869300
474013,4869325
474008,4869349
474000,4869381
473994,4869410
473992,4869419
473993,4869431
473996,4869473
474002,4869494
474008,4869508
474013,4869520
474018,4869530
474021,4869535
474030,4869555
474027,4869575
474021,4869603
474005,4869659
473997,4869705
473990,4869747
473985,4869789
473979,4869833
473974,4869887
473967,4869927
473966,4869932
473947,4869976
473946,4869987
473947,4869998
473953,4870009
473958,4870014
473963,4870018
473981,4870028
474026,4870051
474046,4870060
474098,4870086
474151,4870112
474191,4870139
474229,4870168
474240,4870177
474273,4870203
474311,4870237
474316,4870242
474332,4870260
474374,4870307
474419,4870355
474471,4870394
474521,4870432
474565,4870464
474617,4870501
474664,4870537
474683,4870550
474714,4870570
474734,4870580
474769,4870587
474824,4870594
474881,4870600
474938,4870609
475002,4870616
475061,4870622
475075,4870623
475094,4870625
475107,4870625
475167,4870623
475173,4870622
475222,4870612
475278,4870603
475324,4870594
475369,4870587
475412,4870578
475473,4870566
475530,4870562
475579,4870558
475632,4870552
475693,4870549
475699,4870549
475733,4870547
475766,4870547
475807,4870547
475822,4870548
475831,4870548
475836,4870547
475840,4870547
475861,4870547
475878,4870546
475897,4870546
475924,4870546
475932,4870546
475965,4870549
475973,4870550
475983,4870552
475995,4870552
475998,4870552
476000,4870553
476006,4870555
476009,4870557
476018,4870560
476021,4870562
476042,4870574
476051,4870579
476061,4870589
476080,4870599
476088,4870606
476103,4870618
476112,4870630
476115,4870634
476125,4870648
476130,4870653
476138,4870667
476141,4870671
476156,4870695
476159,4870700
476169,4870718
476174,4870724
476184,4870734
476193,4870743
476206,4870754
476217,4870762
476241,4870776
476244,4870777
476250,4870780
476251,4870782
476257,4870788
476274,4870796
476296,4870808
476325,4870824
476361,4870844
476374,4870852
476402,4870868
476417,4870876
476455,4870897
476473,4870908
476492,4870919
476512,4870930
476531,4870941
476541,4870946
476560,4870957
476588,4870973
476617,4870990
476646,4871006
476684,4871027
476712,4871043
476731,4871054
476750,4871064
476787,4871086
476812,4871100
476840,4871116
476862,4871129
476872,4871135
476927,4871166
476976,4871193
476991,4871202
477035,4871228
477078,4871252
477133,4871283
477139,4871286
477187,4871314
477245,4871346
477266,4871358
477298,4871377
477345,4871403
477372,4871419
477421,4871453
477459,4871481
477500,4871513
477551,4871552
477556,4871555
477597,4871587
477602,4871591
477653,4871630
477699,4871664
477749,4871702
477756,4871707
477787,4871732
477802,4871742
477848,4871779
477855,4871784
477898,4871817
477950,4871856
477957,4871861
478008,4871900
478059,4871938
478080,4871954
478124,4871988
478155,4872012
478167,4872021
478177,4872029
478210,4872055
478259,4872091
478313,4872131
478358,4872164
478408,4872200
478420,4872209
478468,4872242
478515,4872278
478563,4872316
478574,4872325
478621,4872357
478672,4872396
478725,4872434
478778,4872472
478831,4872511
478848,4872523
478899,4872561
478904,4872565
478951,4872601
478957,4872605
478995,4872634
479036,4872672
479059,4872710
479083,4872771
479085,4872776
479109,4872834
479133,4872893
479137,4872904
479154,4872942
479160,4872959
479174,4872993
479192,4873036
479215,4873095
479239,4873157
479260,4873203
479277,4873252
479294,4873292
479314,4873349
479321,4873367
479331,4873395
479354,4873457
479357,4873463
479379,4873504
479415,4873545
479458,4873591
479468,4873601
479491,4873619
479496,4873622
479507,4873628
479518,4873632
479529,4873637
479569,4873654
479599,4873669
479610,4873677
479643,4873709
479681,4873749
479723,4873797
479748,4873840
479761,4873885
479768,4873930
479777,4873994
479797,4874034
479805,4874043
479821,4874058
479854,4874078
479871,4874085
479889,4874088
479940,4874091
479985,4874092
480025,4874091
480030,4874091
480092,4874092
480110,4874092
480121,4874092
480142,4874093
480190,4874093
480248,4874092
480305,4874092
480370,4874091
480382,4874091
480444,4874090
480504,4874092
480510,4874092
480572,4874095
480622,4874110
480660,4874127
480700,4874151
480733,4874178
480767,4874222
480779,4874240
480788,4874254
480809,4874282
480839,4874323
480858,4874346
480874,4874361
480903,4874385
480943,4874414
480946,4874416
480953,4874421
480964,4874427
480988,4874446
480991,4874449
481015,4874467
481025,4874475
481050,4874494
481068,4874509
481086,4874523
481116,4874544
481147,4874569
481181,4874595
481216,4874620
481258,4874651
481306,4874686
481354,4874723
481359,4874727
481401,4874758
481431,4874781
481467,4874807
481494,4874829
481528,4874852
481566,4874881
481605,4874910
481655,4874945
481661,4874949
481713,4874988
481741,4875010
481787,4875042
481823,4875071
481858,4875096
481898,4875125
481940,4875154
481990,4875189
482032,4875219
482081,4875256
482084,4875259
482114,4875281
482118,4875284
482143,4875302
482161,4875316
482175,4875325
482208,4875346
482217,4875353
482244,4875374
482262,4875387
482269,4875391
482298,4875413
482312,4875422
482329,4875435
482347,4875448
482350,4875451
482378,4875473
482381,4875475
482409,4875496
482432,4875512
482437,4875517
482452,4875531
482456,4875536
482465,4875550
482470,4875559
482480,4875576
482485,4875585
482492,4875600
482496,4875610
482502,4875622
482513,4875645
482516,4875651
482528,4875673
482532,4875682
482542,4875702
482545,4875711
482556,4875735
482569,4875756
482571,4875759
482579,4875776
482584,4875790
482590,4875810
482593,4875820
482595,4875835
482601,4875873
482603,4875881
482605,4875900
482610,4875931
482613,4875961
482615,4875968
482620,4876004
482628,4876050
482636,4876088
482651,4876136
482667,4876182
482677,4876210
482686,4876239
482688,4876246
482700,4876283
482710,4876314
482718,4876337
482729,4876377
482732,4876385
482741,4876420
482746,4876439
482748,4876449
482758,4876489
482765,4876522
482768,4876543
482771,4876562
482776,4876586
482777,4876596
482784,4876625
482788,4876647
482790,4876657
482795,4876686
482803,4876721
482813,4876749
482829,4876785
482833,4876793
482851,4876822
482859,4876834
482898,4876888
482916,4876914
482941,4876947
482960,4876975
482988,4877017
483007,4877043
483029,4877074
483061,4877120
483099,4877170
483103,4877176
483140,4877221
483161,4877247
483180,4877269
483221,4877316
483229,4877327
483239,4877340
483251,4877360
483278,4877416
483288,4877455
483296,4877501
483296,4877537
483299,4877580
483300,4877621
483302,4877625
483308,4877630
483310,4877631
483310,4877635
483303,4877652
483297,4877667
483297,4877684
483296,4877708
483297,4877746
483297,4877764
483296,4877794
483296,4877850
483296,4877863
483296,4877929
483296,4877943
483297,4878010
483297,4878016
483298,4878070
483300,4878111
483302,4878154
483305,4878214
483308,4878273
483308,4878336
483308,4878343
483308,4878376
483308,4878409
483307,4878448
483307,4878473
483307,4878531
483307,4878595
483307,4878601
483307,4878665
483308,4878723
483308,4878785
483308,4878840
483309,4878853
483309,4878900
483309,4878911
483308,4878938
483308,4878948
483311,4878957
483314,4878960
483328,4878968
483339,4878977
483345,4878985
483350,4878990
483356,4879006
483359,4879018
483361,4879023
483357,4879032
483356,4879034
483356,4879039
483352,4879056
483338,4879078
483338,4879105
483339,4879150
483340,4879199
483339,4879238
483341,4879298
483342,4879359
483342,4879416
483342,4879443
483342,4879454
483343,4879513
483343,4879558
483344,4879605
483353,4879637
483356,4879641
483359,4879645
483376,4879662
483390,4879669
483436,4879666
483479,4879665
483534,4879663
483582,4879661
483625,4879661
483665,4879659
483670,4879659
483676,4879657
483681,4879654
483692,4879641
483716,4879624
483759,4879597
483764,4879593
483809,4879565
483848,4879539
483881,4879519
483890,4879516
483899,4879516
483904,4879516
483927,4879520
483972,4879520
484018,4879511
484028,4879506
484036,4879499
484052,4879469
484074,4879420
484087,4879384
484088,4879379
484089,4879373
484088,4879347
484089,4879304
484090,4879299
484092,4879294
484098,4879285
484106,4879279
484117,4879275
484126,4879273
484154,4879269
484164,4879264
484172,4879256
484178,4879247
484197,4879206
484209,4879176
484213,4879166
484230,4879125
484250,4879080
484257,4879066
484265,4879059
484294,4879043
484343,4879026
484357,4879020
484387,4879008
484434,4878989
484479,4878974
484520,4878966
484526,4878960
484527,4878956
484528,4878951
484528,4878931
484527,4878882
484522,4878843
484522,4878827
484522,4878798
484520,4878756
484519,4878718
484520,4878713
484525,4878690
484528,4878685
484531,4878682
484540,4878676
484545,4878673
484571,4878660
484584,4878649
484620,4878617
484661,4878588
484697,4878562
484714,4878548
484722,4878539
484743,4878506
484746,4878495
484753,4878467
484763,4878447
484759,4878433
484738,4878416
484722,4878402
484721,4878398
484721,4878394
484725,4878379
484735,4878342
484739,4878302
484737,4878262
484738,4878255
484747,4878230
484770,4878198
484803,4878168
484839,4878149
484843,4878147
484868,4878129
484903,4878095
484931,4878057
484950,4878023
484965,4877987
484966,4877982
484967,4877977
484966,4877954
484968,4877920
484974,4877872
484978,4877824
484995,4877772
485003,4877738
485005,4877735
485006,4877730
485008,4877715
485017,4877680
485020,4877677
485039,4877671
485059,4877672
485063,4877672
485092,4877666
485102,4877660
485106,4877653
485110,4877643
485115,4877636
485119,4877633
485127,4877625
485169,4877588
485214,4877559
485219,4877557
485241,4877552
485271,4877538
485317,4877520
485358,4877497
485398,4877469
485452,4877431
485457,4877428
485497,4877402
485545,4877383
485594,4877374
485634,4877364
485670,4877358
485706,4877345
485747,4877336
485759,4877334
485769,4877334
485791,4877339
485809,4877346
485824,4877350
485834,4877354
485868,4877370
485889,4877378
485907,4877381
485952,4877386
486003,4877390
486008,4877391
486021,4877397
486036,4877405
486045,4877410
486060,4877415
486093,4877416
486136,4877421
486142,4877423
486167,4877436
486197,4877453
486205,4877460
486224,4877477
486248,4877492
486270,4877497
486279,4877498
486326,4877502
486390,4877503
486437,4877505
486471,4877505
486495,4877506
486510,4877506
486522,4877504
486550,4877494
486589,4877475
486631,4877452
486675,4877431
486704,4877418
486710,4877417
486719,4877418
486724,4877420
486733,4877425
486752,4877438
486779,4877451
486784,4877454
